customer_id,customer_name,segment,channel,region,currency,cohort,start_month,base_units,orders_pm,discount,passthrough,unit_drift,end_month
C0136,Alderley Protective Systems,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,8.860851569747112,1.1395218406980165,1.119775405697321,1.0085144205244396,-0.2438486705965731,2023-07
C0137,Lindholm Coatings Group,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),2023-04,16.36505170701361,0.9850316529005462,1.0465168387601331,0.9932278320394664,0.06613152279406377,2023-06
C0138,Latimer Builders Merchants,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,5.305774160620081,0.9499593595959792,1.011014820566793,1.0031064263414644,-0.32249195730979036,2023-10
C0139,Burnham Trade Centre,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,3.255920852360483,1.051713779877754,0.9921434276646941,0.9983558267626089,0.11538467695196052,2024-08
C0140,Halstead Contracting,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,2.3384153668779226,1.2346379213217331,0.9807374500440214,1.0002837068299726,-0.45356602557152087,2025-04
C0141,Langdale Trade Centre,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,9.444409084329136,1.98194321820596,1.0137078628029177,1.0330987501435112,-0.1294558958450589,2024-01
C0142,Kestrel Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,9.246262815563632,2.7259398088094753,1.081914947825768,0.9922600001770391,-0.13995627071482164,2023-09
C0143,Blackthorn Contracting,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,15.672781676179033,1.329296582249513,1.0883989371792369,1.044075409303776,0.052692802410034045,2024-05
C0144,Wraysbury Industrial Supplies,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,7.214535625136069,2.070270295871268,0.9816327114119632,1.006644377520414,-0.09989030547625895,2023-07
C0145,Sandhurst Engineering,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,26.245878579250014,1.056278483046462,1.0008805933120857,0.9218856290973885,-0.01221016830527294,2025-04
C0146,Wexford Protective Systems,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,29.69966332909836,1.0738606968759281,1.0058362557532163,1.0110891645219917,-0.3388900143182449,2023-11
C0147,Sandhurst Protective Systems,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,7.133187183929281,1.006069413059568,1.0092283257091579,1.0142614664162706,-0.11753867067143556,2024-07
C0148,Whitlock Marine Services,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,34.653716421064615,2.036575171089025,1.09656459584491,0.9306820605428335,-0.1071192786950885,2025-04
C0149,Thornbury Coatings Group,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,11.769065181417652,0.7689587342236569,1.0491240108270932,1.0264811137682475,-0.13749818869496558,2025-04
C0150,Brockwell Protective Systems,SME,Direct Sales,UK - South,GBP,Existing (pre-FY24),2023-04,23.27038591399985,0.6210336244465677,1.0912763338130116,1.064122772505409,-0.21884442910560908,2025-04
C0151,Burnham Surface Technologies,SME,Trade Counter,UK - South,GBP,Won in FY24,2023-08,12.078627506943075,1.0414231624410466,1.0354054083900557,1.0111043346537205,-0.06720371735743899,2025-04
C0152,Wraysbury Protective Systems,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,14.849866208684046,1.3264987330630529,1.020006797200107,0.9563800047616415,-0.24173472984533229,2023-05
C0153,Cranfield Contracting,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,21.59070646582107,1.8225555593865568,1.026606411128379,0.977746207432431,-0.21443734787333496,2025-04
C0154,Corby Fabrications,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,33.01292905189849,1.8681377997757,1.0334658454181018,1.0260724402814718,0.15461199931737613,2025-04
C0155,Caldera Fabrications,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,10.533578401943203,1.2137621475175933,1.0321483396798978,1.0237676406294909,0.20327718635130831,2024-06
C0156,Kestrel Coatings Group,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,14.12567934699804,1.6725890538405437,1.013817804655989,0.9120868623196711,-0.1928288899293767,2025-04
C0157,Brockwell Trade Centre,SME,Trade Counter,UK - South,GBP,Won in FY25,2025-02,5.326257906255979,1.0189010977074349,1.0327806662600478,0.9893308145143191,-0.10354515510361374,2025-04
C0158,Corby Marine Services,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),2023-04,53.07620788115758,1.0717496277319272,0.9787140088799374,1.0231910424696424,-0.20174774149915342,2023-07
C0159,Ashgrove Steelworks,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,8.658350693150304,0.7864417716459625,1.0513456623169912,1.032855233522521,0.0417909463361828,2024-01
C0160,Redmayne Fabrications,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,10.45617263670237,1.1670466672849884,0.9907367744973266,0.9912005743143195,-0.08153650815346325,2025-04
C0161,Kestrel Industrial Supplies,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),2023-04,25.611131872602265,0.6780898991597791,1.0045994981925237,1.0508965343605272,-0.26900994716911353,2024-02
C0162,Elmsworth Surface Technologies,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,16.497095353128874,1.553571965268423,1.0470412849826911,0.9730947731112688,-0.0484295725010191,2025-04
C0163,Elmsworth Steelworks,SME,Trade Counter,Ireland,EUR,Won in FY25,2025-01,25.945992701498792,1.1816734798373434,1.0543197528877368,0.9855141124788428,-0.17091791534321127,2025-04
C0164,Coniston Fabrications,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,7.846158185561808,2.3841287633241905,0.9988208588396574,1.1,-0.11442122628496876,2025-04
C0165,Halstead Fabrications,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,18.49914403517042,1.0977393746618715,1.0405886255943801,0.9897858192981784,-0.13995092832057393,2025-04
C0166,Corby Protective Systems,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,23.158521296772815,1.1354585315656176,1.0696936485776167,0.9786629399878702,-0.04358623543850881,2025-04
C0167,Coniston Distribution,SME,E-commerce,UK - Midlands,GBP,Won in FY24,2023-06,19.259533787854334,1.5158214922521587,0.9826976137175231,1.083813858592686,-0.055449525714484284,2025-04
C0168,Tavistock Distribution,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,24.650521980677716,0.8920961723690636,1.034281625332431,0.9718551201180946,-0.16688368965440842,2025-04
C0169,Alderley Contracting,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),2023-04,33.99001594788564,1.234265480419471,1.048785266033228,1.0958582579675864,0.0016084379263367615,2025-04
C0170,Wraysbury Surface Technologies,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,22.29909621330713,1.2666640347736153,1.0201481021617278,0.9948038310166525,0.15448108478881856,2023-08
C0171,Blackthorn Builders Merchants,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,15.762177416788912,1.2058069980320367,1.0293358279602682,1.0175632919465312,0.04400269300797044,2025-04
C0172,Dunmore Industrial Supplies,SME,Trade Counter,Ireland,EUR,Won in FY25,2024-04,10.76269812017572,1.922114887204613,1.0238547055528369,0.9606823422812156,0.24971780509122743,2024-04
C0173,Kestrel Trade Centre,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),2023-04,9.22746768541637,1.8173380244759931,1.0027855797892111,1.0023601342171513,0.12807924545878646,2025-04
C0174,Brockwell Engineering,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,38.02280410642305,0.9399575443033302,0.9777334170996913,1.0386942585291754,-0.04235095574015324,2023-04
C0175,Aalders Trade Centre,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,11.678976992724582,1.007712828088114,1.0184153881726634,1.039309471003315,-0.022274538273086508,2023-07
C0176,Dunmore Trade Centre,SME,E-commerce,UK - Midlands,GBP,Won in FY25,2024-11,25.8311260716965,1.3188382226841995,0.9876479232086084,0.9789414715099323,-0.08177603900964561,2025-04
C0177,Aalders Protective Systems,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,5.39538715258549,0.7932560583260506,0.9947676266060094,1.074728939345109,0.161565167211824,2024-02
C0178,Medway Paint & Decorating,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,17.68827033291963,0.9569228121444565,1.0514158043593909,1.0177446567053952,0.12737168159191653,2025-04
C0179,Aalders Paint & Decorating,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,46.232424340329736,0.8957953611364943,1.040551037355405,0.9288656444302723,0.24509182499919974,2025-04
C0180,Kestrel Steelworks,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,26.760884328844345,1.7737059907467037,1.0052899784892524,1.0665479445293606,-0.047732289154227725,2025-04
C0181,Corby Engineering,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,8.12798147057659,1.1902113281252402,1.0073338595265204,0.9398052989972352,-0.07302695676986617,2025-04
C0182,Ferndale Steelworks,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,11.180477533265206,1.424304439312813,1.0489558117162827,0.9895523540163801,-0.13077212075679973,2024-05
C0183,Latimer Protective Systems,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,9.523392206492039,1.475218394757099,0.9283707440348788,1.0312936411573363,0.0014976767595305737,2024-10
C0184,Ossett Steelworks,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,13.14666106392033,1.3123584096059124,0.9737979594203036,1.0178511948829194,-0.3050925300837314,2023-04
C0185,Ossett Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,10.797106880308663,1.5718510727211508,1.0434756156383782,1.0018152941504377,0.22858534136686975,2025-04
C0186,Lindholm Marine Services,SME,E-commerce,UK - North,GBP,Won in FY24,2023-12,19.79152874755033,1.4532752480679163,1.055019985661037,0.931611353585682,-0.24065059999691824,2025-04
C0187,Wraysbury Coatings Group,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,19.523433451450853,0.9086003134751085,1.0081978804118457,1.0205606196382648,-0.036625335158431874,2024-03
C0188,Ingleton Distribution,SME,E-commerce,UK - North,GBP,Won in FY24,2023-07,13.484312488986207,0.49761606312693885,0.9999585765386093,0.9486864059647767,-0.19625287429797206,2023-07
C0189,Whitlock Fabrications,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,11.44936235297842,2.483704037203971,1.0574418653313244,0.962766387521514,-0.2073239732806864,2025-04
C0190,Ferndale Fabrications,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,10.101164084379871,1.8279417751930733,1.0147487120631473,0.8933749431747828,-0.1599073790569961,2025-04
C0191,Alderley Distribution,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,27.58839915505335,1.0059290655209965,0.992584764525697,1.025938484919161,-0.05568846706777596,2025-04
C0192,Coniston Coatings Group,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,17.52352086243219,1.0289426498997083,0.9915969067019331,1.00812566328225,-0.00893299807678978,2025-03
C0193,Redmayne Marine Services,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),2023-04,11.625272678912197,0.8457281343663723,1.0315368730021184,1.026315624409673,0.06299677521902555,2023-08
C0194,Stanmore Contracting,SME,E-commerce,UK - Midlands,GBP,Won in FY25,2024-12,2.1301597868937012,1.599310064926495,1.0254691790671076,0.9896961399720446,-0.09700315928641834,2025-03
C0195,Ferndale Coatings Group,SME,E-commerce,EU - Nordics,EUR,Won in FY24,2023-10,18.119990945581772,1.1426249131107318,1.050594300556708,1.0250435562258737,-0.17821256137531194,2025-04
C0196,Kestrel Protective Systems,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,18.32634001214456,1.1253227126021337,0.9756506980636998,0.9687235728888609,0.06298908065093689,2025-04
C0197,Elmsworth Protective Systems,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,16.817296160955866,1.912763384206772,1.07169068679351,0.9275565271769038,0.03244837909386579,2023-04
C0198,Halstead Paint & Decorating,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,8.640725547624042,1.7446399628072278,1.0669492743385631,0.9367008756722842,0.0347176192415251,2024-03
C0199,Garforth Builders Merchants,SME,E-commerce,UK - Midlands,GBP,Won in FY25,2024-06,9.852537863673437,1.7691882111801294,0.9937589661229287,1.019790444657684,-0.03622747608593199,2025-04
C0200,Quorn Engineering,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,1.7908762216527285,1.080355784371829,1.03111805526861,0.9891721447244569,-0.262000862165975,2025-04
C0201,Caldera Finishing Ltd,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,28.205638342178666,1.4005341268918416,1.064662526924299,0.9700627825332236,0.07446124911602613,2025-04
C0202,Redmayne Contracting,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,16.05272262992084,0.8303146306692509,1.0105783254289562,0.9491380508456944,-0.1357679114523336,2023-11
C0203,Harlow Steelworks,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,15.521611289719097,2.206250942282971,0.9953894166669383,1.0264540171577246,-0.07637845179434315,2025-04
C0204,Coniston Paint & Decorating,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,15.86789458343063,1.5463471178950718,0.9857027089105762,1.0307006894035935,-0.08468211161864572,2023-05
C0205,Ossett Surface Technologies,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,36.99174863315088,1.5339663134745511,1.0210295926918764,1.0162534652180484,-0.08541273134816282,2023-12
C0206,Wraysbury Paint & Decorating,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,53.597068451912826,1.4772692792652193,1.013077912535991,1.0563778111931825,-0.21205835680067353,2025-04
C0207,Nystrom Steelworks,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,14.307274185585147,1.3341530486684778,0.9583950909642968,1.0346976750485888,-0.1962118384829536,2024-08
C0208,Medway Contracting,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,10.966730514947521,1.971583738303875,0.9685698142592998,0.8993708606232975,0.17125201316344452,2024-07
C0209,Brockwell Coatings Group,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,25.62397121273554,1.7810194234817087,1.0485648918970751,1.0104880775741163,0.08499417965538374,2024-04
C0210,Bellingham Builders Merchants,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),2023-04,69.89966574506471,1.4201789979019466,1.0081563233811395,0.9957215976490369,0.21647625953059219,2025-04
C0211,Latimer Marine Services,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),2023-04,11.631309289123397,2.2753658760806883,1.0675407935693049,1.005936264194756,0.07163988252702948,2024-01
C0212,Cranfield Surface Technologies,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,8.240780314676567,1.330109024799309,1.0166361892704832,0.9598168245210871,-0.03639565689261668,2023-05
C0213,Ossett Contracting,SME,E-commerce,Ireland,EUR,Existing (pre-FY24),2023-04,21.534573088552197,1.2193006998934413,1.0045693807445562,0.9413317684605588,-0.01882888269150262,2025-04
C0214,Brackley Fabrications,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,10.007222439878525,1.2140031067388775,0.9794803551004337,1.0101003660952952,-0.04923953137340526,2024-01
C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,20.747224370592132,1.788588011655883,1.0155829242227752,0.9225559201113875,-0.11835877340016286,2024-01
C0216,Fairhurst Contracting,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,20.477759162715838,1.6192007404348865,1.0167504121301207,1.0444431314551716,0.022616417626868265,2025-04
C0217,Dunmore Contracting,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,14.012243361776848,1.334450035825164,1.0260129499990713,1.0394924392084943,-0.09059171656769913,2025-04
C0218,Whitlock Surface Technologies,SME,E-commerce,UK - North,GBP,Won in FY25,2024-12,7.772645065386153,1.284965343461773,1.0748595826259562,0.9894544181789873,-0.022717451182060075,2025-04
C0219,Ossett Trade Centre,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,24.219196913336805,1.560138020906282,0.9704990090587109,0.9881539691055116,-0.08640494226974413,2024-02
C0220,Tavistock Builders Merchants,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,10.380342004804907,1.0688919203882004,1.036909689745713,0.9952810912244991,0.017109083305775596,2025-04
C0221,Quorn Trade Centre,SME,Trade Counter,EU - Nordics,EUR,Won in FY25,2024-04,18.406524110336093,1.293106627551064,0.9955977910696352,1.0778615899515098,0.021109580128562525,2025-04
C0222,Harlow Contracting,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,7.976299416423754,0.8243214127957353,1.0075672737579509,1.0152441324316883,0.1011184728631996,2023-06
C0223,Redmayne Finishing Ltd,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,14.153368827280216,1.0224049469743393,1.0279290390756075,1.0441310694021548,-0.1310626097129649,2024-04
C0224,Pentland Finishing Ltd,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,32.15197820234356,1.4223596903901154,0.9915351539900085,0.9504322470351634,0.22708994236045255,2025-04
C0225,Ashgrove Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,22.504353263605992,1.3033646890395783,1.0222443099756051,1.0352957784335532,0.019807551839071194,2025-04
C0226,Fairhurst Engineering,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),2023-04,14.0651788725815,3.4525708595106974,1.0137344060678235,0.992968917054693,-0.2181163873876063,2025-02
C0227,Vandermeer Distribution,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,19.725421975697735,1.360965876890032,1.0432967918389595,0.9374520597864319,-0.12826547752912382,2024-01
C0228,Fairhurst Coatings Group,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,8.671701251653866,0.9579083863913289,1.0199441770713298,0.986973841703239,-0.15499947587273866,2023-11
C0229,Alderley Steelworks,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,20.815238346087483,1.4314463144777694,0.9989740967027313,0.9931101431332088,-0.153208955898188,2025-04
C0230,Pennine Industrial Supplies,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,20.320948325250786,1.8546535839557556,1.0561588716360424,0.9607145124794662,-0.08132802217434405,2025-04
C0231,Elmsworth Distribution,SME,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),2023-04,8.42274470509925,1.5769580424297032,1.0014856976703093,0.9789785254044355,-0.09598090299167579,2025-02
C0232,Selby Steelworks,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,29.147046602497632,0.7103893376932681,0.996791025718923,1.0480485658430883,0.03912553407788233,2024-04
C0233,Burnham Steelworks,SME,Trade Counter,Ireland,EUR,Existing (pre-FY24),2023-04,9.048821599090004,1.3365935275153003,0.9682307566720951,0.9893773728994818,0.014964037260494376,2023-09
C0234,Ferndale Protective Systems,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,12.152501294555904,1.1680690133329052,1.0837704285948628,1.086530609906028,-0.005039045087996241,2025-04
C0235,Latimer Steelworks,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,18.350884248469765,0.7775809713807726,0.9892383764034703,0.9989424504998211,-0.013613937236161652,2025-04
C0236,Draycott Paint & Decorating,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,16.994296471074428,1.3365438845233821,1.0138904382389127,0.9987389295977401,0.08638979740737367,2023-12
C0237,Selby Builders Merchants,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,55.94315868040432,1.4244310472855886,1.0087484465942456,1.0673368055425068,-0.05913592233541542,2025-03
C0238,Tavistock Paint & Decorating,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,17.92982287199963,1.7346758957613693,1.0416948639296921,1.0087086787696709,0.1181329550116499,2024-07
C0239,Caldera Industrial Supplies,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,7.751692572189179,1.9469035725093646,1.0074748344473623,0.9856019608066786,-0.03132588951928362,2025-04
C0240,Thornbury Trade Centre,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,35.275357479167496,1.1450229292441305,1.0710967062287409,0.9834647739811008,-0.11077749160683929,2025-04
C0241,Garforth Fabrications,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,16.29270342827814,0.7502030383233652,1.0008127496007162,0.9563109820717453,0.03742258063633394,2023-06
C0242,Bellingham Marine Services,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,18.47765678216722,0.8692731665247916,0.981243941497323,1.0326260442971678,0.20401793971958648,2025-04
C0243,Ossett Fabrications,SME,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),2023-04,21.355666912415696,0.8023122210964366,0.9617557006515474,1.028733071843801,-0.1179127798687796,2025-04
C0244,Alderley Fabrications,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,7.604298572779509,1.5893915376591945,1.0521433822457262,1.0111315406031416,-0.10066148131171943,2024-04
C0245,Ravensworth Steelworks,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,36.060590029390724,0.8518323030419567,1.0436065636286211,1.0907604241345286,0.09969687629445649,2025-04
C0246,Langdale Protective Systems,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,16.676296468042302,1.6757950676788413,0.9712722910608106,0.9810739323387113,0.04967780941349127,2024-12
C0247,Ashgrove Protective Systems,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,10.950859595362326,2.027157152666408,1.039376626981558,0.9953158036613415,-0.16324200584063114,2025-04
C0248,Thornbury Fabrications,SME,Trade Counter,UK - North,GBP,Won in FY25,2024-11,11.095416822790563,1.4038653260588048,0.9733700574582927,1.0479816047682107,0.011002963238587134,2025-04
C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,6.200216633413328,2.890302291095425,1.0058696810502463,1.0092826982565948,-0.07762493783613758,2023-08
C0250,Pentland Trade Centre,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,10.600664654851789,0.945997922492407,0.973129405543414,0.993095482160906,0.01823145938676797,2025-04
C0251,Granton Distribution,SME,Direct Sales,UK - South,GBP,Existing (pre-FY24),2023-04,20.62133491625293,1.5131516611409965,0.9663250815170727,1.0054347200766047,-0.193420271341394,2024-08
C0252,Draycott Trade Centre,SME,Trade Counter,UK - Midlands,GBP,Existing (pre-FY24),2023-04,22.368598466265727,1.2829394979059858,1.073157704053123,1.0980186073979046,-0.2878443180164449,2025-01
C0253,Brackley Coatings Group,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,17.067363118503707,1.0240660526980163,1.0347374422097575,0.9958395585487072,-0.03093465065507495,2025-04
C0254,Vandermeer Marine Services,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,19.501777701532205,1.24614428793948,0.9929555293980237,0.9824737116704456,-0.034232807098196254,2023-10
C0255,Kestrel Builders Merchants,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,14.147653473732095,1.0129221048823498,0.9948379014345619,0.9922690379135178,-0.059689614171460785,2023-06
C0256,Selby Fabrications,SME,Trade Counter,EU - Benelux,EUR,Existing (pre-FY24),2023-04,19.101069113798882,0.9844446356210653,0.9899656943429979,1.0223090165358348,0.23620536520624452,2025-04
C0257,Medway Finishing Ltd,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),2023-04,12.547930667996775,1.224522916544817,1.0314412438630203,0.9841786536219526,0.0038139693528877958,2023-11
C0258,Newbold Contracting,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,58.43675225754631,1.474656032938026,1.0238071630501608,1.0867497589746302,0.1696858959497924,2025-04
C0259,Medway Fabrications,SME,E-commerce,EU - Benelux,EUR,Won in FY25,2024-08,8.41551035953536,1.867399028250538,1.0267527252925297,1.0590512333276387,-0.4022534699442896,2025-04
C0260,Redmayne Industrial Supplies,SME,E-commerce,UK - South,GBP,Existing (pre-FY24),2023-04,22.633920476289397,2.008154261424802,1.0419048072271324,1.0756473674608236,-0.017424971685095533,2025-04
C0261,Cranfield Steelworks,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,34.140443077173295,1.6309410669881776,0.9687092540181218,1.0150756864450017,0.1774261859294003,2024-07
C0262,Burnham Finishing Ltd,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),2023-04,20.276110709356427,1.6313505547143596,1.0449313586499818,1.1,-0.08825574666091603,2024-12
C0263,Orwell Industrial Supplies,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,9.188441747117281,0.8524964167772932,1.028600310440399,1.038819141611036,0.12716066989521563,2025-04
C0264,Tavistock Surface Technologies,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),2023-04,29.817028775787968,1.1159862323064724,1.032397152886314,0.9828982209631716,-0.19033787570906713,2025-04
C0265,Wraysbury Steelworks,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),2023-04,15.546846300231561,0.8692782199139327,1.0190292932769227,1.0061778607098508,0.29261732100884164,2025-04
C0266,Ashgrove Paint & Decorating,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,22.671974204439852,1.0015842806851456,0.9645695156474298,1.0122992336367713,-0.1832808004910066,2025-04
C0267,Kinross Coatings Group,SME,Direct Sales,Ireland,EUR,Existing (pre-FY24),2023-04,16.55520105038711,1.0090794592589525,0.9703723459911798,1.1,-0.28572606459714917,2025-04
C0268,Sandhurst Fabrications,SME,Direct Sales,UK - South,GBP,Existing (pre-FY24),2023-04,20.668721152836163,1.1586807259383842,1.0248679057395926,0.9734991348610654,-0.07374591677452111,2025-04
C0269,Sandhurst Paint & Decorating,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,9.583168024806913,2.1474281042344656,1.0053464003748827,1.0094464914232308,0.11865213415563701,2025-04
C0270,Ossett Coatings Group,SME,E-commerce,EU - Nordics,EUR,Won in FY25,2024-10,16.071676538818412,1.7128370219059996,1.0259366562979608,1.0186257386731588,-0.11699019919392044,2025-04
C0271,Bellingham Paint & Decorating,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,39.55506407714429,1.897491499778272,1.0040060174352863,0.9878876037012335,-0.13581688821468743,2023-06
C0272,Garforth Coatings Group,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),2023-04,14.671395294067267,1.6300812580360067,0.9810813593027872,1.0825139255228593,-0.02417239847860457,2023-09
C0273,Wraysbury Trade Centre,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),2023-04,5.667477780708899,0.7790150795234668,0.9817731947158886,1.0158919563224413,-0.07235181713147731,2025-04
C0274,Sandhurst Contracting,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),2023-04,18.33323601582405,1.0179284318521655,1.0414419915239137,0.9486782981793414,0.19531348315450558,2025-04
